artists,track_name,URL_Found,Whosampled_URL,Real_Year,Sampled_By_Count,Is_Sample_Of,Covered_By_Count,Is_Cover_Of,Remixed_By_Count,Is_Remix_Of,track_id,popularity,duration_ms,danceability,energy,speechiness,acousticness,instrumentalness,loudness,liveness,valence,track_genre
Avicii,Wake Me Up,True,https://www.whosampled.com/Avicii/Wake-Me-Up/,2013,17,0,79,0,6,0,0nrRP2bk19rLc0orkWPQk2,85,247426,0.532,0.783,0.0523,0.0038,0.0012,-5.697,0.161,0.643,dance
Imagine Dragons,Thunder,True,https://www.whosampled.com/Imagine-Dragons/Thunder/,2017,11,0,16,0,1,0,1zB4vmk8tFRmM9UULNzbLB,85,187146,0.605,0.822,0.0438,0.00671,0.134,-4.833,0.147,0.288,rock
Keala Settle;The Greatest Showman Ensemble,This Is Me,True,https://www.whosampled.com/Keala-Settle/This-Is-Me/,2017,2,0,17,0,1,0,45aBsnKRWUzhwbcqOJLwfe,74,234706,0.284,0.704,0.186,0.00583,0.000115,-7.276,0.0424,0.1,show-tunes
Cardi B;Chance the Rapper,Best Life,True,https://www.whosampled.com/Cardi-B/Best-Life/,2018,1,0,0,0,0,0,0KpQR3pyZECOsAXXML72fM,0,284855,0.62,0.625,0.553,0.288,0.0,-7.438,0.314,0.665,dance
G-Eazy;Halsey,Him & I (with Halsey),True,https://www.whosampled.com/G-Eazy/Him/,2017,1,0,5,0,2,0,5k38wzpLb15YgncyWdTZE4,79,268866,0.589,0.731,0.0868,0.0534,0.0,-6.343,0.308,0.191,hip-hop
Halsey,Bad At Love,True,https://www.whosampled.com/Halsey/Bad-At-Love/,2017,2,0,11,0,5,0,7y9iMe8SOB6z3NoHE2OfXl,74,181279,0.675,0.751,0.0296,0.0604,0.0,-3.539,0.0893,0.612,electro
Thomas Rhett,Marry Me,True,https://www.whosampled.com/Thomas-Rhett/Marry-Me/,2018,0,0,2,0,0,0,0OWZFobGSIW9GrSlQ9C5pc,70,205453,0.333,0.412,0.029,0.0977,0.0,-8.633,0.113,0.474,country
ZAYN,Let Me,True,https://www.whosampled.com/ZAYN/Let-Me/,2018,0,0,5,0,0,0,2cEmWBBlCfR9wWrY9JmTyt,68,185373,0.46,0.566,0.0502,0.239,5.96e-06,-5.637,0.0967,0.189,dance
6ix9ine,BILLY,True,https://www.whosampled.com/6ix9ine/BILLY/,2018,5,0,0,0,0,0,5KhFaq45chTw8RGfWo8T8J,67,112666,0.764,0.711,0.288,0.175,0.0,-3.818,0.105,0.774,emo
6ix9ine,GOTTI,True,https://www.whosampled.com/6ix9ine/GOTTI/,2018,2,0,0,0,0,0,27oFpFktCq9JIXjJQRuv7a,65,166851,0.728,0.584,0.176,0.0524,0.0,-7.255,0.0658,0.365,emo
Devin Dawson,All on Me,True,https://www.whosampled.com/Devin-Dawson/All-on-Me/,2017,1,0,0,0,0,0,5y2j0voADwpD6ZDGSxdnd7,0,224626,0.634,0.666,0.029,0.139,0.0,-5.489,0.216,0.625,country
The Weeknd;Gesaffelstein,I Was Never There,True,https://www.whosampled.com/The-Weeknd/I-Was-Never-There/,2017,2,0,0,0,0,0,1cKHdTo9u0ZymJdPGSh6nq,90,241066,0.323,0.737,0.0338,0.142,0.000162,-4.008,0.163,0.155,pop
Far Out;Heather Sommer,Focus (feat. Heather Sommer),True,https://www.whosampled.com/Far-Out/Focus/,2020,1,0,0,0,0,0,7IKOOwdzLMVhx9PqFXRgnL,22,280550,0.443,0.622,0.0301,0.0557,7.47e-06,-5.952,0.0861,0.163,dubstep
G-Eazy;A$AP Rocky;Cardi B,No Limit,True,https://www.whosampled.com/G-Eazy/No-Limit/,2017,3,0,1,0,1,0,2DQ1ITjI0YoLFzuADN1ZBW,71,245386,0.838,0.771,0.244,0.0117,0.0,-3.791,0.0853,0.405,indie-pop
Selena Gomez;Marshmello,Wolves,True,https://www.whosampled.com/Selena-Gomez/Wolves/,2017,3,0,23,0,6,0,0tBbt8CrmxbjRP0pueQkyU,80,197993,0.724,0.804,0.0448,0.124,0.0,-4.614,0.204,0.306,dance
6ix9ine,GUMMO,True,https://www.whosampled.com/6ix9ine/GUMMO/,2017,19,0,2,0,1,0,4HbiCvH1R7mVOJ7KY7JQBD,63,157643,0.66,0.775,0.172,0.0553,0.0,-4.926,0.129,0.635,emo
Lil Xan,Betrayed,True,https://www.whosampled.com/Lil-Xan/Betrayed/,2017,0,0,0,0,1,0,4vaxvNDaLSoD36iZX515ug,70,187173,0.821,0.434,0.118,0.434,0.0,-9.194,0.128,0.241,emo
Charlie Puth,How Long,True,https://www.whosampled.com/Charlie-Puth/How-Long/,2017,3,0,10,0,5,0,6wmAHw1szh5RCKSRjiXhPe,73,200853,0.845,0.561,0.0778,0.211,3.49e-06,-5.253,0.0383,0.811,dance
XXXTENTACION,going down!,True,https://www.whosampled.com/XXXTENTACION/going-down/,2018,0,0,0,0,2,0,7CkbRn6S0itJqcqn88AtSV,64,115194,0.873,0.663,0.15,0.0216,0.000356,-4.086,0.0867,0.525,emo
The Chainsmokers,Everybody Hates Me,True,https://www.whosampled.com/The-Chainsmokers/Everybody-Hates-Me/,2018,0,0,1,0,5,0,6ufrOaf4v6Qady6GiIpQ0s,59,223466,0.475,0.752,0.0467,0.00703,0.0,-6.596,0.406,0.515,edm
Demi Lovato,Sorry Not Sorry,True,https://www.whosampled.com/Demi-Lovato/Sorry-Not-Sorry/,2017,2,0,12,0,1,0,2IUKSarmdxH3JeiSa2UZx2,0,203760,0.705,0.643,0.232,0.0242,0.0,-6.929,0.262,0.884,dance
Carrie Underwood;Ludacris,The Champion,True,https://www.whosampled.com/Carrie-Underwood/The-Champion/,2018,0,0,0,0,0,0,0stPNUkU1LZnvxIcfrKnEZ,59,223998,0.663,0.875,0.183,0.0821,0.0,-3.301,0.124,0.51,country
6ix9ine;Fetty Wap;A Boogie Wit da Hoodie,KEKE,True,https://www.whosampled.com/6ix9ine/KEKE/,2018,0,0,1,0,0,0,14PlDNjNh3pXyHXzkhX8n5,60,151914,0.599,0.857,0.299,0.0321,0.0,-5.7,0.4,0.469,emo
Maluma;Nego do Borel,Corazón (feat. Nego do Borel),True,https://www.whosampled.com/Maluma/Corazón/,2017,0,0,1,1,0,0,5cepAtqnEQ6yVG6088zMMu,69,184720,0.722,0.738,0.247,0.328,1.47e-05,-6.073,0.198,0.748,latino
Russell Dickerson,Yours,True,https://www.whosampled.com/Russell-Dickerson/Yours/,2017,0,0,1,0,0,0,3I4WFddKpe2PGZWFh7f10J,67,216960,0.554,0.722,0.034,0.119,0.0,-6.005,0.0861,0.558,country
6ix9ine,KOODA,True,https://www.whosampled.com/6ix9ine/KOODA/,2017,1,0,1,0,0,0,0tYHqwTW4s6VuPWDSD7n7K,61,142582,0.885,0.641,0.351,0.175,0.0,-4.455,0.234,0.201,emo
Kodak Black;Lil Wayne,Codeine Dreaming,True,https://www.whosampled.com/Kodak-Black/Codeine-Dreaming/,2017,0,0,1,0,0,0,53zYfvOxlsHZv89MmpY1D5,0,264531,0.736,0.604,0.222,0.0654,6.43e-05,-7.357,0.124,0.574,hip-hop
Becky G;Bad Bunny,Mayores,True,https://www.whosampled.com/Becky-G/Mayores/,2017,0,0,0,0,3,0,2AY1UAimvTqjJC8vDJsOyy,72,203186,0.745,0.836,0.0444,0.145,0.00314,-4.336,0.116,0.874,reggae
Ed Sheeran,Shape of You,True,https://www.whosampled.com/Ed-Sheeran/Shape-of-You/,2017,36,0,73,0,5,0,7qiZfU4dY1lWllzX7mPBI3,86,233712,0.825,0.652,0.0802,0.581,0.0,-3.183,0.0931,0.931,pop
Sam Smith,Too Good At Goodbyes,True,https://www.whosampled.com/Sam-Smith/Too-Good-At-Goodbyes/,2017,1,0,34,0,2,0,1mXVgsBdtIVeCLJnSnmtdV,83,201000,0.681,0.372,0.0432,0.64,0.0,-8.237,0.169,0.476,dance
Lil Pump,Gucci Gang,True,https://www.whosampled.com/Lil-Pump/Gucci-Gang/,2017,31,0,8,0,3,0,43ZyHQITOjhciSUUNPVRHc,64,124055,0.936,0.523,0.0597,0.239,0.0,-6.71,0.117,0.699,emo
Hailee Steinfeld;Alesso;Florida Georgia Line;WATT,"Let Me Go (with Alesso, Florida Georgia Line & watt)",True,https://www.whosampled.com/Hailee-Steinfeld/Let-Me-Go/,2017,0,0,4,0,0,0,5Gu0PDLN4YJeW75PpBSg9p,77,174800,0.664,0.708,0.0474,0.0337,0.0,-4.154,0.0841,0.742,dance
Kodak Black;XXXTENTACION,Roll in Peace,True,https://www.whosampled.com/Kodak-Black/Roll-in-Peace/,2017,6,0,1,0,1,0,2ajQyTRxBRbPLaMmnO1SHj,0,213132,0.746,0.522,0.248,0.0306,0.0,-6.807,0.2,0.361,hip-hop
Natti Natasha;Ozuna,Criminal,True,https://www.whosampled.com/Natti-Natasha/Criminal/,2017,1,0,1,0,0,0,6Za3190Sbw39BBC77WSS1C,75,232549,0.814,0.813,0.0561,0.03,9.33e-05,-3.023,0.255,0.839,latino
Zac Efron;Zendaya,Rewrite The Stars,True,https://www.whosampled.com/Zac-Efron/Rewrite-The-Stars/,2017,0,0,21,0,0,0,630sXRhIcfwr2e4RdNtjKN,74,217440,0.684,0.619,0.0386,0.0716,0.0,-7.005,0.122,0.284,show-tunes
The Chainsmokers,Sick Boy,True,https://www.whosampled.com/The-Chainsmokers/Sick-Boy/,2018,0,0,4,0,6,0,58kZ9spgxmlEznXGu6FPdQ,69,193200,0.663,0.577,0.0531,0.109,0.0,-7.518,0.12,0.454,edm
Easton Corbin,A Girl Like You,True,https://www.whosampled.com/Easton-Corbin/A-Girl-Like-You/,2017,5,0,10,0,1,0,4IcLNRtHFMTEAvoLklnZjA,0,217840,0.733,0.768,0.0354,0.0197,1.03e-06,-4.481,0.0643,0.83,country
Imagine Dragons,Believer,True,https://www.whosampled.com/Imagine-Dragons/Believer/,2017,11,0,20,0,2,0,0pqnGHJpmpxLKifKRmU6WP,88,204346,0.776,0.78,0.128,0.0622,0.0,-4.374,0.081,0.666,rock
BTS,MIC Drop,True,https://www.whosampled.com/BTS/MIC-Drop/,2017,1,0,6,0,1,0,4gZGAVECoiutzp64KSHNjE,67,238193,0.667,0.889,0.0917,0.00912,0.0,-4.851,0.0816,0.541,k-pop
J Balvin;Willy William,Mi Gente,True,https://www.whosampled.com/J-Balvin/Mi-Gente/,2017,12,0,2,0,16,0,4ipnJyDU3Lq15qBAYNqlqK,70,189440,0.774,0.687,0.0584,0.0179,1.17e-05,-4.818,0.128,0.308,latin
Charlie Puth,Attention,True,https://www.whosampled.com/Charlie-Puth/Attention/,2017,15,0,21,0,5,0,5cF0dROlMOK5uNZtivgu50,83,208786,0.775,0.613,0.0542,0.109,2.33e-05,-4.586,0.134,0.797,dance
French Montana;Swae Lee,Unforgettable,True,https://www.whosampled.com/French-Montana/Unforgettable/,2017,14,0,3,0,8,0,3B54sVLJ402zGa6Xm4YGNe,82,233901,0.726,0.769,0.123,0.0293,0.0101,-5.043,0.104,0.733,hip-hop
Hugh Jackman;Keala Settle;Zac Efron;Zendaya;The Greatest Showman Ensemble,The Greatest Show,True,https://www.whosampled.com/Hugh-Jackman/The-Greatest-Show/,2017,2,0,8,0,0,0,4ylWMuGbMXNDgDd8lErEle,72,302146,0.417,0.824,0.105,0.000239,0.0545,-7.36,0.0725,0.4,show-tunes
Loren Allred,Never Enough,True,https://www.whosampled.com/Loren-Allred/Never-Enough/,2017,2,0,18,0,0,0,0Gl5s8IhMmQE5YQwM8Qx1J,75,207786,0.277,0.394,0.0336,0.423,0.0,-8.903,0.0952,0.227,show-tunes
Marshmello;Khalid,Silence,True,https://www.whosampled.com/Marshmello/Silence/,2017,1,0,7,0,6,0,7vGuf3Y35N4wmASOKLUVVU,81,180822,0.52,0.761,0.0853,0.256,4.96e-06,-3.093,0.17,0.286,dance
Luis Fonsi;Daddy Yankee,Despacito,True,https://www.whosampled.com/Luis-Fonsi/Despacito/,2017,25,0,61,0,4,0,6habFhsOp2NvshLv26DqMb,80,229360,0.655,0.797,0.153,0.198,0.0,-4.787,0.067,0.839,latin
Bruno Mars,That's What I Like,True,https://www.whosampled.com/Bruno-Mars/That%27s-What-I-Like/,2016,14,0,35,0,4,0,0KKkJNfGyhkQ5aFogxQAPU,83,206693,0.853,0.56,0.0406,0.013,0.0,-4.961,0.0944,0.86,dance
Clean Bandit;Julia Michaels,I Miss You (feat. Julia Michaels),True,https://www.whosampled.com/Clean-Bandit/I-Miss-You/,2017,0,0,3,0,6,0,0Ult84lvFuqNvbyXwyRQ58,71,205986,0.693,0.624,0.0448,0.299,7.64e-06,-7.482,0.0955,0.369,edm
Kendrick Lamar,HUMBLE.,True,https://www.whosampled.com/Kendrick-Lamar/HUMBLE/,2017,2,0,8,0,0,0,7KXjTSCq5nL1LoYtL7XAwS,84,177000,0.908,0.621,0.102,0.000282,5.39e-05,-6.638,0.0958,0.421,hip-hop
Shawn Mendes,There's Nothing Holdin' Me Back,True,https://www.whosampled.com/Shawn-Mendes/There%27s-Nothing-Holdin%27-Me-Back/,2017,4,0,16,0,1,0,7JJmb5XwzOO8jgpou264Ml,86,199440,0.866,0.813,0.0554,0.38,0.0,-4.063,0.0779,0.969,dance
blackbear,do re mi,True,https://www.whosampled.com/blackbear/do-re-mi/,2017,0,0,2,0,7,0,6Se3x9ANMLv0dCDsjGmEjh,73,212027,0.745,0.593,0.0524,0.00522,5.06e-06,-6.35,0.123,0.17,electro
Chris Janson,Fix a Drink,True,https://www.whosampled.com/Chris-Janson/Fix-a-Drink/,2017,0,0,2,0,0,0,5xHnfNLYTgtYvUgC4rgOUy,0,188933,0.561,0.887,0.0889,0.0297,0.0,-5.013,0.352,0.792,country
Lil Peep;Lil Tracy,Awful Things,True,https://www.whosampled.com/Lil-Peep/Awful-Things/,2017,0,0,5,0,0,0,7Hr2XoaGpIMKbNXCZDZ3le,70,214426,0.366,0.797,0.0812,0.0157,0.0,-4.923,0.0694,0.181,emo
Carly Pearce,Every Little Thing,True,https://www.whosampled.com/Carly-Pearce/Every-Little-Thing/,2017,2,0,6,0,1,0,5YzfH7DTvRUf6l3ebJG0c0,2,181053,0.639,0.427,0.0368,0.434,1.14e-05,-6.512,0.0903,0.322,country
Kane Brown;Lauren Alaina,What Ifs (feat. Lauren Alaina),True,https://www.whosampled.com/Kane-Brown/What-Ifs/,2017,5,0,13,0,3,0,7zVCrzzEJU7u24sbJPXA5W,72,188253,0.612,0.799,0.0275,0.00898,0.0,-4.603,0.172,0.687,country
The Chainsmokers;Coldplay,Something Just Like This,True,https://www.whosampled.com/The-Chainsmokers/Something-Just-Like-This/,2017,11,0,27,0,6,0,6RUKPb4LETWmmr3iAEQktW,85,247160,0.617,0.635,0.0317,0.0498,1.44e-05,-6.769,0.164,0.446,dance
Sam Hunt,Body Like A Back Road,True,https://www.whosampled.com/Sam-Hunt/Body-Like-A-Back-Road/,2017,3,0,5,0,0,0,48cWThoEPUC17cVfrcPnSX,0,165386,0.732,0.458,0.0311,0.447,0.0,-7.225,0.136,0.661,country
Jon Pardi,Heartache On The Dance Floor,True,https://www.whosampled.com/Jon-Pardi/Heartache-On-The-Dance-Floor/,2016,1,0,20,0,0,0,5VFKfahPr6qgucDOv7oMIh,0,205200,0.596,0.833,0.0474,0.0563,0.0,-4.308,0.0866,0.618,country
James Arthur,Say You Won't Let Go,True,https://www.whosampled.com/James-Arthur/Say-You-Won%27t-Let-Go/,2016,3,0,40,0,1,0,5uCax9HTNlzGybIStD3vDh,85,211466,0.358,0.557,0.059,0.695,0.0,-7.398,0.0902,0.494,pop
Cheat Codes;Demi Lovato,No Promises (feat. Demi Lovato),True,https://www.whosampled.com/Cheat-Codes/No-Promises/,2017,0,0,6,0,4,0,1louJpMmzEicAn7lzDalPW,67,223503,0.741,0.667,0.134,0.0575,0.0,-5.445,0.106,0.595,edm
Calvin Harris;Pharrell Williams;Katy Perry;Big Sean,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",True,https://www.whosampled.com/Calvin-Harris/Feels/,2017,6,0,6,0,1,0,7840mcgnpkHeYU8jwMdq4n,46,223413,0.893,0.734,0.0556,0.0649,0.0,-3.107,0.143,0.875,electro
BTS,DNA,True,https://www.whosampled.com/BTS/DNA/,2017,1,0,6,0,1,0,3uRLwBjI2TahxslcMTvpFs,73,223122,0.599,0.775,0.0543,0.0217,0.0,-4.018,0.0678,0.696,k-pop
Zedd;Alessia Cara,Stay,True,https://www.whosampled.com/Zedd/Stay/,2017,7,0,16,0,6,0,6uBhi9gBXWjanegOb2Phh0,76,210090,0.69,0.622,0.0622,0.253,0.0,-5.025,0.116,0.544,dance
Maluma,Felices los 4,True,https://www.whosampled.com/Maluma/Felices-los-4/,2017,0,0,1,0,1,0,1RouRzlg8OKFeqc6LvdxmB,74,230000,0.766,0.756,0.132,0.213,0.0,-5.861,0.349,0.716,latino
Selena Gomez;Gucci Mane,Fetish,True,https://www.whosampled.com/Selena-Gomez/Fetish/,2017,2,0,5,0,1,0,4YHCypK9ZmN5To9vaRJvNP,0,186112,0.708,0.617,0.0593,0.0204,6.81e-06,-4.424,0.062,0.265,dance
Future,Mask Off,True,https://www.whosampled.com/Future/Mask-Off/,2017,40,0,4,0,2,0,0VgkVdmE4gld66l8iyGjgx,83,204600,0.833,0.434,0.431,0.0102,0.0219,-8.795,0.165,0.281,hip-hop
XXXTENTACION,Revenge,True,https://www.whosampled.com/XXXTENTACION/Revenge/,2017,1,0,0,0,0,0,5TXDeTFVRVY7Cvt0Dw4vWW,87,120026,0.746,0.251,0.259,0.782,0.00203,-16.169,0.106,0.18,emo
Kygo;Selena Gomez,It Ain't Me (with Selena Gomez),True,https://www.whosampled.com/Kygo/It-Ain%27t-Me/,2017,2,0,21,0,1,0,3eR23VReFzcdmS7TYCrhCe,77,220780,0.64,0.533,0.0706,0.119,0.0,-6.596,0.0864,0.515,dance
XXXTENTACION,Depression & Obsession,True,https://www.whosampled.com/XXXTENTACION/Depression/,2015,0,0,0,0,0,0,2H3wWrnO758y0fPH7Ilerg,71,144733,0.769,0.156,0.035,0.585,0.015,-10.7,0.102,0.527,emo
XXXTENTACION,Save Me,True,https://www.whosampled.com/XXXTENTACION/Save-Me/,2015,0,0,0,0,0,0,2UwbhMie1EAYuTZ0QXeMwl,70,163201,0.731,0.204,0.0369,0.307,0.0109,-11.314,0.0989,0.191,emo
XXXTENTACION,Carry On,True,https://www.whosampled.com/XXXTENTACION/Carry-On/,2017,2,0,0,0,0,0,2yZax79pOrYuyIFVW2cZY2,75,129720,0.735,0.197,0.537,0.768,0.000276,-13.378,0.296,0.383,emo
Halsey,Now Or Never,True,https://www.whosampled.com/Halsey/Now-Or-Never/,2017,0,0,3,0,1,0,7i2DJ88J7jQ8K7zqFX2fW8,67,214801,0.67,0.585,0.0354,0.107,1.11e-06,-4.861,0.131,0.447,indie-pop
David Guetta;Justin Bieber,2U (feat. Justin Bieber),True,https://www.whosampled.com/David-Guetta/2U/,2017,3,0,17,0,12,0,3A7qX2QjDlPnazUsRk5y0M,68,194896,0.548,0.65,0.0591,0.219,0.0,-5.827,0.225,0.557,edm
Major Lazer;Travis Scott;Camila Cabello;Quavo,Know No Better,True,https://www.whosampled.com/Major-Lazer/Know-No-Better/,2017,2,0,0,0,10,0,6BKeNWeUqxmvQ09Gxd3ZGX,59,225849,0.738,0.814,0.0999,0.132,9.64e-06,-4.414,0.126,0.483,edm
Brett Young,In Case You Didn't Know,True,https://www.whosampled.com/Brett-Young/In-Case-You-Didn%27t-Know/,2017,0,0,4,0,0,0,10M2Ex445zw585Ducldzkw,75,224853,0.607,0.536,0.0305,0.386,0.0,-7.306,0.102,0.434,country
Selena Gomez,Bad Liar,True,https://www.whosampled.com/Selena-Gomez/Bad-Liar/,2017,0,0,9,0,1,0,1WrMD6on4zuCXVrYp5o8io,0,214647,0.965,0.414,0.0712,0.189,0.0,-6.408,0.0767,0.729,dance
Wiz Khalifa;Ty Dolla $ign,Something New,True,https://www.whosampled.com/Wiz-Khalifa/Something-New/,2017,0,0,1,0,0,0,0tPyKRyhswSCMlOfKbR4Au,0,200773,0.816,0.637,0.0784,0.0918,0.0,-6.602,0.0892,0.783,dance
Nicky Jam,El Amante,True,https://www.whosampled.com/Nicky-Jam/El-Amante/,2017,0,0,0,0,1,0,3umS4y3uQDkqekNjVpiRUs,69,219506,0.683,0.691,0.0432,0.243,0.0,-5.535,0.14,0.732,latino
Julia Michaels,Issues,True,https://www.whosampled.com/Julia-Michaels/Issues/,2017,3,0,19,0,1,0,2R789qQ3WNexbwgJpWReY1,0,176346,0.722,0.417,0.0618,0.39,0.0,-6.825,0.0612,0.451,electro
Jason Derulo;Nicki Minaj;Ty Dolla $ign,Swalla (feat. Nicki Minaj & Ty Dolla $ign),True,https://www.whosampled.com/Jason-Derulo/Swalla/,2017,4,0,3,0,1,0,6kex4EBAj0WHXDKZMEJaaF,76,216408,0.696,0.817,0.109,0.075,0.0,-3.862,0.187,0.782,dance
Enrique Iglesias;Descemer Bueno;Zion & Lennox,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),True,https://www.whosampled.com/Enrique-Iglesias/SUBEME-LA-RADIO/,2017,1,0,5,0,1,0,7nKBxz47S9SD79N086fuhn,70,207680,0.688,0.822,0.0537,0.0642,0.0,-3.304,0.241,0.66,latin
Linkin Park;Kiiara,Heavy (feat. Kiiara),True,https://www.whosampled.com/Linkin-Park/Heavy/,2017,2,0,10,0,2,0,104buTcnP2AsxqB7U1FIZ4,69,169800,0.59,0.671,0.0706,0.0484,0.0,-6.098,0.0604,0.438,alternative
Linkin Park,Numb,True,https://www.whosampled.com/Linkin-Park/Numb/,2003,38,0,59,0,0,0,2nLtzopw4rPReszdYBJU6h,83,185586,0.496,0.863,0.0381,0.0046,0.0,-4.153,0.639,0.243,alternative
Linkin Park,In the End,True,https://www.whosampled.com/Linkin-Park/In-the-End/,2000,61,0,51,0,1,0,60a0Rd6pjrkxjPbaKzXjfq,85,216880,0.556,0.864,0.0584,0.00958,0.0,-5.87,0.209,0.4,alternative
The Chainsmokers;Halsey,Closer,True,https://www.whosampled.com/The-Chainsmokers/Closer/,2016,28,0,60,0,7,0,7BKLCZ1jbUBVqRi2FVlTVw,84,244960,0.748,0.524,0.0338,0.414,0.0,-5.599,0.111,0.661,dance
Lady Gaga,The Cure,True,https://www.whosampled.com/Lady-Gaga/The-Cure/,2017,1,0,6,0,0,0,6eAqQwedSE2wsOm8K08BHv,0,211363,0.696,0.506,0.0325,0.0799,0.0,-4.863,0.0893,0.516,dance
Calvin Harris;Frank Ocean;Migos,Slide (feat. Frank Ocean & Migos),True,https://www.whosampled.com/Calvin-Harris/Slide/,2017,7,0,6,0,0,0,6gpcs5eMhJwax4mIfKDYQk,72,230813,0.736,0.795,0.0545,0.498,1.21e-06,-3.299,0.254,0.511,electro
Zedd;Liam Payne,Get Low,True,https://www.whosampled.com/Zedd/Get-Low/,2017,0,0,1,0,1,0,5zfqAcASLuuMcHCyFiGiTP,0,204693,0.723,0.924,0.0516,0.0332,5.63e-06,-3.518,0.0496,0.527,edm
Kodak Black,Tunnel Vision,True,https://www.whosampled.com/Kodak-Black/Tunnel-Vision/,2017,8,0,0,0,0,0,3F9SGJzTCkqIS3d99iz0p7,0,268186,0.497,0.489,0.294,0.0576,9.91e-05,-7.724,0.122,0.231,hip-hop
Dan + Shay,How Not To,False,,2015,0,0,4,0,2,0,28mwPMWi59y5SIwOlRHGwi,0,192000,0.501,0.836,0.0488,0.208,0.0,-3.587,0.152,0.617,country
Alessia Cara,Scars To Your Beautiful,True,https://www.whosampled.com/Alessia-Cara/Scars-To-Your-Beautiful/,2015,1,0,8,0,5,0,42ydLwx4i5V49RXHOozJZq,74,230226,0.319,0.739,0.272,0.0285,0.0,-5.74,0.111,0.449,dance
XXXTENTACION,Look At Me!,True,https://www.whosampled.com/XXXTENTACION/Look-At-Me/,2016,2,0,8,0,0,0,7floNISpH8VF4z4459Qo18,82,126345,0.763,0.726,0.282,0.259,0.0,-6.405,0.0976,0.349,emo
Clean Bandit;Sean Paul;Anne-Marie,Rockabye (feat. Sean Paul & Anne-Marie),True,https://www.whosampled.com/Clean-Bandit/Rockabye/,2016,5,0,17,0,1,0,5knuzwU65gJK7IF5yJsuaW,75,251088,0.72,0.763,0.0523,0.406,0.0,-4.068,0.18,0.742,dance
Martin Garrix;Dua Lipa,Scared to Be Lonely,True,https://www.whosampled.com/Martin-Garrix/Scared-to-Be-Lonely/,2017,3,0,13,0,12,0,3ebXMykcMXOcLeJ9xZ17XH,78,220883,0.584,0.54,0.0576,0.0895,0.0,-7.786,0.261,0.195,dance
Rag'n'Bone Man,Human,True,https://www.whosampled.com/Rag%27n%27Bone-Man/Human/,2016,0,0,12,0,1,0,58zsLZPvfflaiIbNWoA22O,78,200186,0.602,0.707,0.302,0.393,0.0,-4.097,0.165,0.554,soul
The Chainsmokers,Paris,True,https://www.whosampled.com/The-Chainsmokers/Paris/,2017,2,0,12,0,6,0,72jbDTw1piOOj770jWNeaG,74,221506,0.653,0.658,0.0304,0.0215,1.66e-06,-6.428,0.0939,0.219,dance
Martin Garrix;Troye Sivan,There for You,True,https://www.whosampled.com/Martin-Garrix/There-for-You/,2017,0,0,3,0,12,0,6jA8HL9i4QGzsj6fjoxp8Y,69,221904,0.611,0.644,0.0553,0.124,0.0,-7.607,0.124,0.13,edm
Katy Perry;Skip Marley,Chained To The Rhythm,True,https://www.whosampled.com/Katy-Perry/Chained-To-The-Rhythm/,2017,4,0,13,0,3,0,0BVslzxSY5Z78WboakxrB1,0,237733,0.562,0.8,0.112,0.0814,0.0,-5.404,0.199,0.471,dance
The Weeknd;Daft Punk,I Feel It Coming,True,https://www.whosampled.com/The-Weeknd/I-Feel-It-Coming/,2016,3,0,14,0,0,0,5XCa3ygRyz2R9avSi0CYJI,3,269186,0.773,0.82,0.115,0.394,0.0,-5.897,0.0739,0.555,pop
G-Eazy;Kehlani,Good Life (with G-Eazy & Kehlani),True,https://www.whosampled.com/G-Eazy/Good-Life/,2017,0,0,1,0,0,0,0Oa9mHOnH14GZ4toWwkf4c,63,225520,0.572,0.778,0.233,0.00638,0.0,-5.208,0.0563,0.54,indie-pop
Lord Huron,The Night We Met,True,https://www.whosampled.com/Lord-Huron/The-Night-We-Met/,2015,1,0,5,0,0,0,3hRV0jL3vUpRrcy398teAU,83,208211,0.544,0.369,0.038,0.969,0.279,-9.514,0.639,0.102,folk
Kygo;Ellie Goulding,First Time,True,https://www.whosampled.com/Kygo/First-Time/,2017,1,0,2,0,2,0,2Gl0FzuLxflY6nPifJp5Dr,65,193511,0.633,0.592,0.112,0.197,0.0,-7.245,0.099,0.679,edm
Starley,Call on Me,True,https://www.whosampled.com/Starley/Call-on-Me/,2016,0,0,1,0,7,0,0t47PyJgXmnUAK5obb0mM2,47,161632,0.791,0.655,0.0417,0.123,0.0,-7.109,0.0839,0.481,deep-house
Shawn Mendes,Mercy,True,https://www.whosampled.com/Shawn-Mendes/Mercy/,2016,1,0,16,0,1,0,0AS63m1wHv9n4VVRizK6Hc,82,208733,0.555,0.662,0.0827,0.125,0.0,-4.952,0.111,0.356,dance
Auli'i Cravalho,How Far I'll Go,True,https://www.whosampled.com/Auli%27i-Cravalho/How-Far-I%27ll-Go/,2016,3,0,37,0,0,0,1ERshJBUZysordGDZr5B3t,49,163386,0.571,0.307,0.0499,0.649,0.0,-10.958,0.178,0.108,disney
Paramore,Hard Times,True,https://www.whosampled.com/Paramore/Hard-Times/,2017,2,0,6,0,0,0,0w5Bdu51Ka25Pf3hojsKHh,75,182693,0.695,0.818,0.0334,0.00647,4.87e-06,-5.379,0.0219,0.916,emo
